 NS   134-1  3.03E1  [   0 1.00000 4.55E-7 9.56E-4]  [  50  -70  41]
 NS   135-1  3.04E1  [   0 1.00000 4.29E-7 9.26E-4]  [  49  -70  41]
 NS   136-1  3.05E1  [   0 1.00000 4.03E-7 9.42E-4]  [  51  -70  42]
 NS   137-1  3.06E1  [   0 1.00000 3.76E-7 9.84E-4]  [  53  -69  48]
 NS   138-1  3.07E1  [   0 1.00000 3.49E-7 9.96E-4]  [  73  -69  58]
 NS   139-1  3.09E1  [   0 1.00000 3.21E-7 9.99E-4]  [ 108  -69  76]
 NS   140-1  3.10E1  [   0 1.00000 2.93E-7 9.98E-4]  [  57  -69  51]
 NS   141-1  3.12E1  [   0 1.00000 2.67E-7 9.79E-4]  [ 108  -69  70]
 NS   142-1  3.13E1  [   0 1.00000 2.40E-7 9.95E-4]  [  50  -69  42]
 NS   143-1  3.15E1  [   0 1.00000 2.16E-7 9.68E-4]  [ 112  -69  74]
 NS   144-1  3.16E1  [   0 1.00000 1.91E-7 9.95E-4]  [  56  -69  44]
 NS   145-1  3.18E1  [   0 1.00000 1.70E-7 9.77E-4]  [ 112  -69  73]
 NS   146-1  3.19E1  [   0 1.00000 1.49E-7 9.97E-4]  [  77  -69  58]
 NS   147-1  3.21E1  [   0 1.00000 1.31E-7 9.94E-4]  [ 132  -69  78]
 NS   148-1  3.22E1  [   0 1.00000 1.14E-7 9.95E-4]  [  74  -69  55]
 NS   149-1  3.24E1  [   0 1.00000 1.00E-7 9.95E-4]  [ 112  -69  73]
 NS   150-1  3.25E1  [   0 1.00000 8.79E-8 9.96E-4]  [  68  -69  52]
 NS   151-1  3.27E1  [   0 1.00000 7.83E-8 9.90E-4]  [ 118  -69  74]
 NS   152-1  3.28E1  [   0 1.00000 6.94E-8 9.98E-4]  [  70  -69  53]
 NS   153-1  3.30E1  [   0 1.00000 6.31E-8 9.87E-4]  [ 112  -69  74]
 NS   154-1  3.31E1  [   0 1.00000 5.76E-8 9.98E-4]  [  65  -69  50]
 NS   155-1  3.33E1  [   0 1.00000 5.38E-8 9.73E-4]  [  85  -69  62]
 NS   156-1  3.34E1  [   0 1.00000 5.05E-8 9.97E-4]  [  50  -69  40]
 NS   157-1  3.34E1  [   0 1.00000 4.81E-8 9.99E-4]  [  57  -69  44]
 NS   158-1  3.35E1  [   0 1.00000 4.58E-8 9.98E-4]  [  65  -69  49]
 NS   159-1  3.37E1  [   0 1.00000 4.38E-8 9.99E-4]  [  60  -69  55]
 NS   160-1  3.37E1  [   0 1.00000 4.18E-8 9.94E-4]  [  54  -69  43]
 NS   161-1  3.38E1  [   0 1.00000 3.98E-8 9.64E-4]  [  52  -69  40]
 NS   162-1  3.39E1  [   0 1.00000 3.77E-8 9.58E-4]  [  50  -69  39]
 NS   163-1  3.40E1  [   0 1.00000 3.55E-8 9.66E-4]  [  50  -69  44]
 NS   164-1  3.41E1  [   0 1.00000 3.32E-8 9.44E-4]  [  51  -70  41]
 NS   165-1  3.42E1  [   0 1.00000 3.09E-8 9.69E-4]  [  55  -69  43]
 NS   166-1  3.43E1  [   0 1.00000 2.86E-8 9.98E-4]  [  88  -69  62]
 NS   167-1  3.45E1  [   0 1.00000 2.63E-8 9.87E-4]  [ 110  -69  71]
 NS   168-1  3.46E1  [   0 1.00000 2.39E-8 9.98E-4]  [  54  -69  46]
 NS   169-1  3.48E1  [   0 1.00000 2.17E-8 9.75E-4]  [ 109  -69  69]
 NS   170-1  3.48E1  [   0 1.00000 1.95E-8 9.93E-4]  [  52  -69  40]
 NS   171-1  3.50E1  [   0 1.00000 1.75E-8 9.64E-4]  [ 113  -69  72]
 NS   172-1  3.51E1  [   0 1.00000 1.54E-8 9.85E-4]  [  44  -69  40]
 NS   173-1  3.53E1  [   0 1.00000 1.37E-8 9.62E-4]  [ 112  -69  71]
 NS   174-1  3.54E1  [   0 1.00000 1.20E-8 9.97E-4]  [  70  -69  53]
 NS   175-1  3.55E1  [   0 1.00000 1.06E-8 9.81E-4]  [ 110  -69  71]
 NS   176-1  3.56E1  [   0 1.00000 9.25E-9 9.71E-4]  [  43  -69  33]
 NS   177-1  3.58E1  [   0 1.00000 8.18E-9 9.83E-4]  [ 110  -69  71]
 NS   178-1  3.59E1  [   0 1.00000 7.16E-9 9.98E-4]  [  90  -69  63]
 NS   179-1  3.61E1  [   0 1.00000 6.39E-9 9.93E-4]  [ 121  -69  74]
 NS   180-1  3.62E1  [   0 1.00000 5.72E-9 9.93E-4]  [  70  -69  52]
 NS   181-1  3.64E1  [   0 1.00000 5.23E-9 9.76E-4]  [ 112  -69  71]
 NS   182-1  3.65E1  [   0 1.00000 4.81E-9 9.96E-4]  [  74  -69  55]
 NS   183-1  3.67E1  [   0 1.00000 4.51E-9 9.70E-4]  [ 102  -69  68]
 NS   184-1  3.67E1  [   0 1.00000 4.25E-9 9.99E-4]  [  49  -69  39]
 NS   185-1  3.68E1  [   0 1.00000 4.05E-9 9.73E-4]  [  57  -69  44]
 NS   186-1  3.69E1  [   0 1.00000 3.86E-9 9.97E-4]  [  53  -69  44]
 NS   187-1  3.70E1  [   0 1.00000 3.69E-9 9.83E-4]  [  58  -69  47]
 NS   188-1  3.71E1  [   0 1.00000 3.52E-9 9.76E-4]  [  53  -69  45]
 NS   189-1  3.72E1  [   0 1.00000 3.34E-9 9.93E-4]  [  52  -69  39]
 NS   190-1  3.73E1  [   0 1.00000 3.16E-9 9.69E-4]  [  50  -69  40]
 NS   191-1  3.74E1  [   0 1.00000 2.98E-9 9.67E-4]  [  51  -69  40]
 NS   192-1  3.74E1  [   0 1.00000 2.78E-9 9.87E-4]  [  51  -69  39]
 NS   193-1  3.75E1  [   0 1.00000 2.59E-9 9.71E-4]  [  58  -69  44]
 NS   194-1  3.77E1  [   0 1.00000 2.39E-9 9.91E-4]  [ 102  -69  68]
 NS   195-1  3.78E1  [   0 1.00000 2.20E-9 9.89E-4]  [ 109  -69  71]
